transaction_id,seller_id,buyer_id,transaction_amount,item_category,transaction_date,seller_feedback_score,seller_account_age_days,num_transactions_last_7d,num_transactions_last_30d,dispute_rate,return_rate,num_policy_violations,buyer_feedback_given,login_hour,unique_items_listed,avg_item_price,is_fraud
TXN002744,S04568,B03434,35.53,Electronics,2024-11-11 08:58:00,80,1372,9,20,0.0254,0.0214,0,1,17,33,50.04,0
TXN001377,S03219,B03266,18.72,Books,2024-12-17 14:55:00,93,2679,3,37,0.0309,0.0109,1,1,21,6,66.45,0
TXN001725,S04310,B08224,73.91,Home,2024-10-19 06:21:00,94,3536,7,21,0.0544,0.0031,0,1,20,24,76.92,0
TXN002469,S01273,B06764,72.88,Electronics,2024-10-31 18:32:00,81,432,4,6,0.0168,0.0557,1,0,14,5,36.04,0
TXN003755,S01187,B07372,51.35,Electronics,2024-08-14 23:17:00,99,1986,4,27,0.0581,0.1332,0,0,15,17,70.78,0
TXN002326,S01885,B01926,18.97,Clothing,2024-08-19 08:44:00,87,580,3,24,0.0064,0.0277,0,1,8,49,62.07,0
TXN000461,S04587,B03668,27.9,Electronics,2024-07-10 13:09:00,87,1105,6,11,0.1098,0.0892,0,1,12,6,65.18,0
TXN005164,S03857,B02180,49.37,Electronics,2024-08-24 00:58:00,93,3485,2,25,0.117,0.0027,1,0,22,48,22.82,0
TXN004184,S01645,B07114,22.27,Home,2024-07-03 12:24:00,96,3340,8,31,0.0,0.1685,0,1,9,34,9.25,0
TXN005527,S01348,B04714,35.35,Collectibles,2024-04-01 01:26:00,82,1822,3,11,0.062,0.0502,0,1,14,7,39.32,0
TXN004083,S01306,B01055,20.62,Clothing,2024-10-10 03:23:00,82,3628,5,26,0.0114,0.0246,0,1,14,16,25.16,0
TXN001487,S01950,B05893,59.15,Collectibles,2024-03-02 02:10:00,81,638,2,27,0.0381,0.0619,0,1,12,4,55.67,0
TXN003679,S04257,B04209,45.11,Clothing,2024-10-05 19:50:00,97,1301,8,9,0.0416,0.0003,0,1,10,34,47.78,0
TXN000283,S02636,B01425,29.07,Electronics,2024-11-06 19:47:00,86,951,5,29,0.0396,0.0408,0,1,10,3,59.51,0
TXN006580,S03015,B08668,92.59,Sports,2024-03-14 17:20:00,91,2344,1,29,0.0426,0.0553,0,1,17,23,32.45,0
TXN004559,S01989,B08310,106.31,Clothing,2024-11-06 03:27:00,87,2622,5,29,0.0251,0.29,0,1,7,43,54.82,0
TXN004309,S03661,B04091,28.32,Toys,2024-04-29 07:16:00,92,2401,9,7,0.0086,0.2843,0,1,10,14,26.29,0
TXN006685,S01113,B03290,76.15,Toys,2024-12-02 14:42:00,89,2672,4,25,0.098,0.0194,0,1,18,8,63.07,0
TXN004866,S01398,B04653,54.38,Home,2024-12-03 22:43:00,81,2069,5,20,0.0159,0.0889,0,0,8,7,38.1,0
TXN003538,S03185,B01401,39.14,Collectibles,2024-08-10 20:27:00,91,2688,9,36,0.0497,0.0447,0,0,19,16,70.66,0
TXN003869,S03964,B01588,125.91,Home,2024-01-25 08:58:00,92,2852,1,26,0.0328,0.0471,0,1,13,14,24.81,0
TXN007004,S03808,B02753,76.43,Collectibles,2024-10-02 03:27:00,91,1072,9,4,0.0186,0.0205,0,1,10,27,69.2,0
TXN002582,S03169,B03076,19.22,Electronics,2024-01-21 17:24:00,86,695,7,31,0.1219,0.0035,0,0,9,32,33.35,0
TXN001369,S04744,B08787,51.96,Collectibles,2024-07-07 09:08:00,94,3622,1,30,0.0679,0.0172,1,1,7,33,105.01,0
TXN009470,S05032,B09078,1455.93,Collectibles,2024-07-27 05:59:00,34,56,58,102,0.5736,0.1456,2,1,23,325,52.53,1
TXN008198,S01170,B05710,22.1,Clothing,2024-04-14 20:40:00,93,884,2,26,0.0439,0.0278,0,1,14,14,36.92,0
TXN000598,S02682,B01495,17.02,Sports,2024-04-02 08:44:00,95,1997,5,37,0.0841,0.0036,0,1,14,31,39.28,0
TXN004352,S01820,B03194,122.01,Home,2024-12-01 05:36:00,85,1110,7,6,0.065,0.0795,0,0,7,10,30.51,0
TXN006347,S03977,B03892,14.43,Clothing,2024-01-21 11:41:00,99,298,6,7,0.0002,0.0764,0,1,19,46,24.35,0
TXN008977,S02215,B01717,27.23,Collectibles,2024-02-18 07:41:00,84,3410,8,39,0.0396,0.079,0,1,13,36,177.54,0
TXN006380,S02788,B06008,46.14,Electronics,2024-10-13 17:11:00,94,567,6,20,0.2498,0.0031,0,1,11,48,37.59,0
TXN004759,S04236,B08678,13.89,Home,2024-04-09 10:48:00,85,813,4,31,0.1105,0.0544,0,1,22,15,199.89,0
TXN000647,S02243,B04767,80.94,Electronics,2024-02-22 04:16:00,82,2013,3,35,0.013,0.0147,0,1,15,43,95.87,0
TXN006382,S04278,B06070,37.11,Collectibles,2024-02-08 06:05:00,84,1546,2,31,0.0424,0.0199,0,0,9,27,43.27,0
TXN007528,S03431,B02758,40.6,Toys,2024-10-04 03:16:00,86,1716,1,31,0.0196,0.066,0,1,10,17,17.46,0
TXN009698,S05874,B09806,1220.88,Collectibles,2024-09-04 13:57:00,28,4,72,188,0.632,0.7282,1,1,22,162,65.37,1
TXN006024,S03028,B08134,75.41,Home,2024-04-24 04:17:00,91,2733,5,21,0.0393,0.0607,0,1,7,40,45.76,0
TXN007955,S04266,B03067,41.86,Clothing,2024-11-03 12:58:00,87,3013,5,8,0.0415,0.0338,2,1,17,45,19.2,0
TXN007166,S02848,B01784,55.36,Electronics,2024-09-05 03:06:00,86,3192,9,13,0.0522,0.065,0,1,11,22,66.05,0
TXN003469,S04201,B02394,27.46,Clothing,2024-11-02 22:47:00,82,2410,7,12,0.0062,0.1284,0,1,20,11,146.97,0
TXN007798,S02884,B06614,68.07,Toys,2024-12-18 10:02:00,87,1353,2,26,0.0075,0.0406,0,1,22,12,36.1,0
TXN007698,S03971,B06340,79.12,Collectibles,2024-10-08 04:52:00,92,2130,5,13,0.0302,0.032,0,1,19,23,38.9,0
TXN002991,S03691,B06721,25.79,Clothing,2024-11-16 21:13:00,95,2648,1,6,0.0094,0.0646,0,1,8,35,55.93,0
TXN009408,S05789,B09325,972.48,Clothing,2024-06-20 19:25:00,39,7,68,84,0.5845,0.4655,2,0,2,346,85.97,1
TXN004876,S04021,B04406,33.25,Toys,2024-05-28 13:13:00,98,901,5,36,0.1021,0.0002,0,0,12,13,39.12,0
TXN002545,S01715,B04123,81.58,Clothing,2024-03-15 20:59:00,84,626,7,38,0.0327,0.1125,0,1,18,38,163.85,0
TXN008596,S03984,B06188,62.55,Sports,2024-01-30 21:49:00,87,238,9,31,0.1196,0.0593,0,1,17,34,116.39,0
TXN005342,S02847,B05207,30.96,Sports,2024-03-13 01:15:00,97,858,6,6,0.032,0.0247,0,1,12,49,103.43,0
TXN001568,S02928,B02173,66.32,Clothing,2024-03-31 23:00:00,95,3007,7,20,0.0204,0.0898,0,1,19,7,35.59,0
TXN009995,S05728,B09993,402.24,Home,2024-08-13 02:13:00,4,77,38,114,0.8015,0.5866,1,1,2,143,210.59,1
TXN004067,S02991,B07131,23.01,Clothing,2024-10-18 15:29:00,96,2704,8,5,0.1283,0.0032,0,1,17,1,23.71,0
TXN003989,S04644,B04057,141.12,Sports,2024-02-13 04:48:00,89,186,1,24,0.0618,0.0058,0,1,16,39,55.13,0
TXN007032,S03043,B03264,53.05,Clothing,2024-09-05 07:00:00,96,1568,2,30,0.0394,0.0464,0,1,17,35,44.83,0
TXN002161,S01849,B01675,25.67,Clothing,2024-07-08 02:38:00,91,1493,3,14,0.0103,0.1012,1,1,21,29,100.87,0
TXN000686,S04087,B02357,128.57,Home,2024-06-28 09:41:00,88,1525,6,38,0.0358,0.0887,0,0,18,15,126.72,0
TXN007603,S04384,B02472,66.58,Books,2024-09-28 05:40:00,88,2854,9,8,0.0011,0.0165,0,1,19,33,85.85,0
TXN007785,S02086,B06790,200.76,Clothing,2024-05-30 06:55:00,89,1354,1,32,0.0051,0.0261,0,1,16,40,205.72,0
TXN003244,S03190,B07123,77.11,Clothing,2024-06-09 03:29:00,83,1357,7,15,0.0075,0.0767,0,1,13,1,17.86,0
TXN005845,S04663,B05775,74.36,Books,2024-08-05 08:47:00,91,1582,8,15,0.2057,0.1243,0,1,13,14,28.26,0
TXN009220,S05698,B09292,304.55,Electronics,2024-11-27 21:01:00,20,10,44,103,0.1235,0.3278,2,0,2,58,544.77,1
TXN002462,S01583,B01527,87.98,Collectibles,2024-11-19 12:03:00,95,2762,8,13,0.0736,0.2566,0,0,7,40,91.49,0
TXN004084,S01778,B04324,15.01,Sports,2024-02-09 03:32:00,83,2366,3,33,0.0667,0.014,0,0,21,49,67.97,0
TXN002838,S01587,B02096,38.23,Collectibles,2024-12-02 09:51:00,88,2628,1,29,0.0282,0.0141,0,1,12,21,20.21,0
TXN003698,S04967,B03374,79.27,Electronics,2024-11-29 03:28:00,81,1757,3,25,0.1728,0.0296,0,1,16,23,13.82,0
TXN007129,S04073,B02151,22.6,Sports,2024-11-20 10:11:00,87,496,7,32,0.0252,0.0272,0,1,9,27,87.87,0
TXN006268,S03504,B08078,51.1,Clothing,2024-11-24 00:34:00,96,224,8,36,0.0449,0.0394,0,1,17,40,34.05,0
TXN004942,S04559,B06918,25.55,Clothing,2024-03-19 06:55:00,92,181,5,5,0.0153,0.1739,0,1,12,36,116.91,0
TXN005947,S02968,B02868,87.4,Electronics,2024-11-30 13:26:00,83,3285,5,37,0.0176,0.1032,0,1,15,30,59.94,0
TXN004584,S02866,B08631,96.9,Electronics,2024-09-04 13:33:00,81,3054,9,17,0.0295,0.0353,0,1,21,2,212.33,0
TXN005785,S01261,B03389,74.81,Home,2024-07-23 15:53:00,96,481,9,39,0.0056,0.0011,0,1,13,10,108.83,0
TXN004041,S02901,B08959,46.28,Collectibles,2024-02-25 10:36:00,99,2433,6,22,0.0735,0.0658,0,0,22,3,37.15,0
TXN002231,S02996,B05025,58.04,Clothing,2024-02-21 10:23:00,95,2602,4,23,0.0065,0.1039,0,1,17,45,79.54,0
TXN007570,S01807,B08688,72.11,Sports,2024-07-18 11:12:00,98,3467,4,38,0.0124,0.0298,0,0,9,10,26.83,0
TXN000936,S04376,B07057,152.5,Books,2024-09-04 06:15:00,99,807,7,20,0.1462,0.0776,0,0,8,9,58.36,0
TXN002321,S02040,B08265,140.4,Collectibles,2024-05-19 09:41:00,91,2034,8,5,0.0239,0.3527,0,1,18,31,33.86,0
TXN004879,S01603,B04129,24.57,Home,2024-08-28 03:22:00,93,1434,2,33,0.148,0.0003,0,1,16,15,31.14,0
TXN000522,S02500,B07079,57.66,Collectibles,2024-10-02 04:24:00,97,811,5,12,0.1386,0.1945,0,0,20,11,42.22,0
TXN000523,S02705,B08883,96.16,Collectibles,2024-08-20 11:42:00,94,3216,5,34,0.0166,0.0464,0,1,19,43,16.45,0
TXN005346,S04402,B02845,56.3,Sports,2024-05-22 18:24:00,82,2369,7,27,0.095,0.0027,0,1,21,18,175.64,0
TXN009877,S05937,B09957,203.95,Electronics,2024-10-19 14:12:00,44,5,48,148,0.5579,0.6218,0,0,3,466,100.7,1
TXN003360,S01189,B06002,44.58,Home,2024-07-30 08:52:00,92,1969,3,26,0.0492,0.0729,0,1,21,11,80.26,0
TXN001312,S03946,B08674,76.13,Toys,2024-03-01 07:13:00,87,3198,1,6,0.0112,0.1934,0,1,22,40,80.89,0
TXN003984,S01597,B06257,84.57,Toys,2024-04-13 14:55:00,81,3303,6,36,0.0694,0.052,0,1,14,18,32.81,0
TXN006495,S04439,B01901,17.38,Toys,2024-12-25 17:33:00,98,565,9,38,0.1053,0.0163,0,1,20,12,47.68,0
TXN009561,S05151,B09108,167.86,Electronics,2024-12-21 01:51:00,9,29,57,137,0.6817,0.3151,4,0,1,430,215.07,1
TXN001717,S02858,B06944,109.04,Clothing,2024-03-17 16:48:00,85,930,3,35,0.0336,0.051,0,1,18,30,11.36,0
TXN000781,S02903,B04140,47.71,Home,2024-07-07 16:17:00,99,1634,6,4,0.012,0.0786,0,1,20,19,66.48,0
TXN008799,S03296,B08086,19.21,Home,2024-10-07 06:18:00,92,2262,5,14,0.1365,0.0171,0,1,19,10,38.33,0
TXN008232,S03486,B02446,50.9,Clothing,2024-07-04 17:40:00,96,892,5,13,0.0139,0.0683,2,0,19,43,17.66,0
TXN005608,S04374,B01471,59.37,Clothing,2024-04-16 15:37:00,86,2768,8,34,0.052,0.0423,0,1,20,43,39.26,0
TXN005979,S01595,B06326,22.04,Sports,2024-09-03 23:03:00,85,1317,6,22,0.0087,0.0113,0,1,15,1,58.09,0
TXN000652,S02773,B05662,336.21,Collectibles,2024-10-23 14:43:00,96,1160,1,13,0.0379,0.0422,0,1,19,24,78.96,0
TXN003748,S03023,B08572,91.38,Home,2024-08-23 14:42:00,95,925,8,38,0.0001,0.0016,0,1,21,36,16.46,0
TXN002197,S01954,B07577,138.47,Collectibles,2024-07-14 20:50:00,80,1574,7,31,0.0663,0.1882,0,1,20,17,124.73,0
TXN008419,S04161,B01479,34.51,Books,2024-03-02 17:00:00,83,2555,4,8,0.0424,0.0717,0,1,21,22,27.09,0
TXN000370,S03944,B02230,42.22,Clothing,2024-12-04 06:27:00,96,3545,4,29,0.2035,0.0275,0,0,18,18,80.71,0
TXN009885,S05705,B09954,102.49,Collectibles,2024-04-12 07:52:00,4,36,59,180,0.4712,0.3006,4,0,1,58,100.14,1
TXN008006,S01587,B01972,136.2,Collectibles,2024-06-06 08:37:00,83,3428,6,3,0.0293,0.0073,0,1,8,28,31.0,0
TXN004215,S01942,B04133,18.66,Toys,2024-12-12 00:44:00,87,2569,6,13,0.0043,0.0534,0,1,13,5,49.27,0
TXN000378,S03056,B02505,26.05,Clothing,2024-06-04 22:25:00,87,2276,1,27,0.0127,0.187,0,1,12,23,22.16,0
TXN009447,S05078,B09500,562.2,Electronics,2024-06-04 12:59:00,0,45,56,60,0.4931,0.2385,0,0,3,401,679.48,1
TXN002217,S02137,B05766,29.46,Collectibles,2024-09-03 11:39:00,98,3397,2,4,0.0131,0.0188,0,0,19,31,39.47,0
TXN008683,S04734,B01461,65.0,Collectibles,2024-03-12 06:09:00,82,695,8,24,0.05,0.1558,0,0,18,16,23.67,0
TXN001614,S04281,B08665,86.08,Clothing,2024-11-22 09:05:00,80,3323,1,38,0.2021,0.0546,0,1,12,8,233.86,0
TXN006980,S02998,B01234,58.76,Electronics,2024-11-23 20:29:00,96,814,5,22,0.132,0.0138,0,1,7,31,22.62,0
TXN007550,S02340,B01011,65.34,Toys,2024-07-26 18:12:00,98,2303,6,11,0.0541,0.0305,0,1,13,4,15.46,0
TXN001828,S03885,B08468,30.18,Toys,2024-03-22 03:26:00,96,985,9,13,0.0916,0.0328,0,1,22,31,98.53,0
TXN003633,S03250,B05538,28.5,Collectibles,2024-09-06 08:21:00,94,1979,3,23,0.0048,0.1957,0,1,13,37,39.78,0
TXN000963,S04719,B04874,37.34,Collectibles,2024-04-12 09:20:00,83,1827,7,30,0.0724,0.025,0,1,21,26,85.63,0
TXN002994,S01349,B03971,67.71,Electronics,2024-08-30 15:11:00,82,1827,9,15,0.0003,0.049,0,1,15,14,45.68,0
TXN006607,S01391,B08069,43.3,Toys,2024-10-04 07:25:00,95,2880,5,39,0.1126,0.0565,0,1,13,42,14.65,0
TXN009673,S05241,B09486,98.96,Collectibles,2024-08-09 13:26:00,38,81,35,166,0.2743,0.4542,1,0,3,319,36.86,1
TXN002377,S04155,B04895,35.28,Clothing,2024-09-07 06:36:00,89,711,3,38,0.0501,0.0292,0,0,9,8,48.08,0
TXN008881,S01515,B04914,50.0,Clothing,2024-02-06 13:37:00,85,555,3,26,0.0555,0.0752,0,1,15,9,138.54,0
TXN000360,S02634,B08325,13.28,Clothing,2024-05-15 21:05:00,80,3163,3,16,0.0879,0.0037,0,1,18,19,57.89,0
TXN003840,S02528,B01148,16.38,Electronics,2024-05-23 21:58:00,97,725,3,32,0.0554,0.0532,1,0,15,9,71.13,0
TXN008185,S04435,B08873,31.35,Clothing,2024-09-14 04:19:00,93,1881,4,4,0.0154,0.1327,1,0,9,2,68.02,0
TXN001247,S03075,B04151,19.51,Electronics,2024-06-24 14:50:00,93,1549,3,5,0.0202,0.0275,0,1,7,22,34.9,0
TXN007505,S03617,B01081,134.53,Clothing,2024-07-27 00:01:00,80,1919,2,15,0.0106,0.0078,0,1,17,10,29.97,0
TXN008350,S02464,B05429,23.32,Collectibles,2024-04-19 22:42:00,91,275,5,10,0.0027,0.0931,0,1,20,38,39.1,0
TXN006512,S02288,B05008,38.99,Home,2024-01-25 17:01:00,99,3209,7,6,0.0578,0.0967,1,1,10,23,14.85,0
TXN005088,S04225,B07136,80.8,Sports,2024-02-09 05:43:00,93,2185,3,38,0.0432,0.0979,0,1,14,37,23.12,0
TXN003695,S03520,B06328,31.07,Collectibles,2024-01-31 11:16:00,84,2493,9,23,0.0545,0.0199,0,1,18,4,81.98,0
TXN001574,S04368,B03725,106.47,Electronics,2024-09-11 04:21:00,91,807,1,17,0.0302,0.1241,0,1,9,24,37.83,0
TXN006282,S04318,B03018,86.26,Electronics,2024-04-27 22:33:00,86,3010,5,18,0.1017,0.0457,0,0,18,13,70.56,0
TXN005440,S01862,B08966,22.4,Clothing,2024-10-02 07:49:00,90,3525,6,33,0.0515,0.1023,0,1,15,22,53.66,0
TXN002568,S01808,B01328,16.98,Sports,2024-04-13 06:04:00,99,3387,6,37,0.0141,0.1002,0,1,13,9,92.57,0
TXN003424,S04284,B08459,51.64,Clothing,2024-02-12 03:10:00,99,1905,6,33,0.0192,0.2313,0,0,18,32,116.95,0
TXN002038,S04232,B01726,66.22,Electronics,2024-07-03 04:43:00,95,456,9,37,0.1374,0.1115,0,1,14,41,65.61,0
TXN009244,S05514,B09340,967.43,Collectibles,2024-04-21 12:33:00,20,26,51,180,0.1973,0.5818,0,0,23,256,285.22,1
TXN000773,S03264,B03131,96.4,Clothing,2024-01-19 20:12:00,93,2072,5,33,0.0135,0.0242,0,0,15,43,28.31,0
TXN005381,S01215,B05599,21.16,Clothing,2024-01-09 14:00:00,80,300,6,21,0.1214,0.1189,0,1,19,46,6.23,0
TXN009569,S05377,B09422,84.12,Electronics,2024-09-09 12:47:00,11,40,55,122,0.5398,0.3892,4,0,22,182,215.13,1
TXN003563,S01377,B03026,54.1,Toys,2024-05-15 10:58:00,97,716,5,8,0.1136,0.0223,0,1,22,13,98.61,0
TXN000563,S04413,B01343,91.58,Electronics,2024-03-16 02:08:00,83,557,5,21,0.1268,0.0426,1,1,10,44,63.51,0
TXN006684,S01919,B07609,78.31,Home,2024-06-21 01:17:00,92,3292,2,32,0.054,0.1244,0,1,18,8,43.91,0
TXN002547,S04911,B08064,18.32,Home,2024-02-04 17:34:00,95,631,3,3,0.0304,0.0611,0,1,9,39,63.37,0
TXN005511,S04227,B02986,77.47,Clothing,2024-12-18 10:57:00,82,862,3,3,0.0257,0.0801,0,1,13,18,35.27,0
TXN005331,S04276,B08508,99.71,Electronics,2024-10-09 09:55:00,87,3092,3,4,0.0325,0.1265,0,0,17,40,41.01,0
TXN009668,S05103,B09264,1106.62,Electronics,2024-10-21 22:33:00,47,7,69,163,0.4862,0.6091,0,0,3,219,474.39,1
TXN004532,S03036,B04685,11.13,Electronics,2024-11-12 04:46:00,87,2897,6,34,0.0127,0.0338,0,1,11,27,55.15,0
TXN001675,S04215,B05568,56.31,Collectibles,2024-03-22 02:19:00,99,3018,9,4,0.0046,0.1785,0,0,19,10,30.6,0
TXN007396,S01202,B04834,101.7,Clothing,2024-06-16 23:45:00,93,424,1,6,0.0035,0.0638,0,1,20,32,42.14,0
TXN000366,S02016,B02317,25.83,Sports,2024-05-27 22:18:00,96,3219,1,17,0.0738,0.0061,0,1,22,32,38.61,0
TXN008017,S01577,B03107,138.43,Sports,2024-09-12 21:32:00,87,209,5,26,0.0802,0.0063,0,1,17,10,89.15,0
TXN009377,S05158,B09709,340.41,Collectibles,2024-08-25 12:19:00,58,55,76,121,0.5181,0.5208,3,0,2,96,967.16,1
TXN004328,S02659,B08005,207.93,Collectibles,2024-12-06 22:02:00,89,3146,6,14,0.0754,0.0565,0,1,19,39,111.5,0
TXN009984,S05516,B09227,837.44,Electronics,2024-01-22 18:03:00,19,75,59,117,0.6629,0.6699,2,1,1,441,165.36,1
TXN000148,S03640,B01983,110.25,Toys,2024-10-10 09:59:00,92,564,6,39,0.0275,0.0914,0,1,10,35,160.37,0
TXN001669,S03717,B01687,24.69,Collectibles,2024-08-14 10:17:00,94,3648,1,16,0.0919,0.0847,0,1,7,9,143.17,0
TXN003089,S02343,B01228,73.07,Electronics,2024-03-08 15:22:00,88,1478,5,32,0.0476,0.059,0,1,17,1,22.31,0
TXN008845,S04113,B06273,81.2,Home,2024-10-10 11:43:00,93,1975,8,11,0.0323,0.0061,0,1,12,9,51.65,0
TXN007651,S02424,B03073,44.27,Collectibles,2024-04-08 05:52:00,90,1097,2,16,0.0078,0.2836,0,1,9,31,201.46,0
TXN000408,S01877,B04960,110.16,Collectibles,2024-05-27 14:56:00,81,648,6,34,0.0384,0.0125,0,1,14,38,23.94,0
TXN009585,S05104,B09050,110.06,Electronics,2024-06-18 00:17:00,17,33,54,89,0.8048,0.2716,0,1,23,196,123.49,1
TXN007789,S02827,B02786,57.81,Toys,2024-05-28 16:36:00,85,1342,8,3,0.1817,0.0573,0,1,11,27,62.24,0
TXN003457,S03601,B03668,67.96,Electronics,2024-08-18 07:23:00,81,1767,6,26,0.0832,0.111,0,1,16,7,24.54,0
TXN006187,S01822,B01761,109.67,Clothing,2024-09-21 03:10:00,99,281,1,34,0.0216,0.0107,0,1,7,31,49.43,0
TXN004183,S02457,B08950,157.47,Electronics,2024-05-19 15:05:00,83,1526,5,12,0.0597,0.086,0,1,22,26,61.6,0
TXN003577,S02716,B04770,30.04,Electronics,2024-03-05 04:00:00,89,2241,9,5,0.0212,0.086,0,0,8,2,102.9,0
TXN003272,S03625,B07400,363.14,Electronics,2024-09-18 08:09:00,95,1985,6,14,0.0633,0.0011,0,1,9,18,61.14,0
TXN004941,S01112,B02800,33.54,Home,2024-01-12 16:32:00,88,3340,5,24,0.0973,0.0441,0,1,9,32,75.06,0
TXN001032,S03000,B03636,35.2,Toys,2024-07-12 12:05:00,99,533,1,39,0.0566,0.0375,0,0,7,2,51.46,0
TXN008873,S01273,B08081,7.93,Home,2024-01-01 19:11:00,88,3321,6,8,0.05,0.0233,1,0,9,3,26.9,0
TXN006231,S02334,B04435,156.88,Clothing,2024-05-11 04:20:00,84,1754,1,26,0.0341,0.0407,0,1,21,29,68.65,0
TXN006593,S01974,B03591,86.76,Electronics,2024-08-31 18:41:00,80,2639,8,34,0.0024,0.0006,0,1,19,31,33.56,0
TXN008907,S04692,B07208,124.11,Clothing,2024-03-18 13:33:00,92,316,5,19,0.0217,0.1259,0,1,17,19,78.81,0
TXN009812,S05165,B09134,129.13,Electronics,2024-11-19 06:27:00,43,4,30,70,0.5133,0.4847,1,0,0,308,424.49,1
TXN006725,S04780,B02055,20.01,Clothing,2024-02-01 14:11:00,85,2845,9,4,0.0646,0.2149,0,1,8,32,61.47,0
TXN008030,S04356,B07107,20.22,Electronics,2024-02-28 16:11:00,88,2771,7,10,0.0329,0.048,0,1,17,24,12.56,0
TXN008053,S02477,B04259,57.91,Sports,2024-02-07 16:41:00,95,3605,5,24,0.0313,0.0716,0,1,22,9,56.3,0
TXN000856,S02445,B07795,177.98,Electronics,2024-11-23 00:31:00,94,2255,7,34,0.0971,0.0126,0,1,15,7,119.4,0
TXN003927,S02642,B05039,17.09,Books,2024-12-07 15:44:00,80,2387,8,35,0.0009,0.1374,0,1,17,34,54.61,0
TXN008548,S03567,B08966,148.92,Collectibles,2024-10-21 02:27:00,81,1134,7,38,0.1044,0.3138,0,1,20,37,28.93,0
TXN000079,S02390,B05482,78.5,Electronics,2024-11-06 13:13:00,93,1974,7,36,0.0028,0.0685,0,0,8,37,44.78,0
TXN007089,S04477,B08236,55.61,Clothing,2024-09-17 13:41:00,96,321,9,11,0.0672,0.1222,1,1,20,3,69.76,0
TXN002248,S04416,B06510,148.15,Electronics,2024-11-18 16:34:00,95,904,4,30,0.1506,0.0206,0,1,13,11,74.38,0
TXN008264,S04979,B06622,11.72,Electronics,2024-07-20 09:15:00,82,1137,6,36,0.0641,0.1614,0,1,18,44,91.38,0
TXN004027,S04721,B02309,59.97,Collectibles,2024-03-06 09:47:00,83,2726,9,25,0.1724,0.1358,0,1,13,9,103.8,0
TXN009950,S05865,B09825,42.23,Electronics,2024-04-15 13:31:00,52,82,53,160,0.6428,0.4412,4,0,22,54,84.05,1
TXN009572,S05140,B09530,230.75,Electronics,2024-03-24 00:23:00,9,77,26,71,0.2275,0.6372,2,0,4,430,109.01,1
TXN009296,S05741,B09575,190.27,Sports,2024-12-06 21:40:00,41,47,37,149,0.3326,0.2707,0,0,0,156,171.67,1
TXN000715,S03444,B02751,48.62,Clothing,2024-08-24 09:49:00,82,1063,4,4,0.0015,0.1424,0,1,22,25,20.28,0
TXN007452,S01551,B08790,22.67,Toys,2024-08-06 06:46:00,90,3046,3,5,0.0205,0.0058,0,1,17,43,26.35,0
TXN000789,S01395,B02716,82.61,Clothing,2024-08-15 11:28:00,83,2720,2,21,0.0256,0.1358,0,1,22,23,29.02,0
TXN002280,S02985,B01681,29.87,Home,2024-04-30 21:16:00,80,1791,4,34,0.0961,0.0016,0,1,19,46,158.04,0
TXN004096,S04143,B08701,135.14,Electronics,2024-02-04 02:35:00,83,3294,2,16,0.0121,0.1111,0,1,8,6,20.24,0
TXN003898,S01547,B06752,57.11,Books,2024-11-02 21:39:00,92,2857,9,30,0.0648,0.193,0,1,14,11,25.35,0
TXN007945,S04863,B05047,48.32,Electronics,2024-09-27 10:36:00,84,1796,2,8,0.0279,0.0298,0,1,15,45,55.76,0
TXN007178,S04871,B03693,33.88,Books,2024-07-13 00:34:00,81,3457,4,36,0.1075,0.0848,0,0,14,24,182.99,0
TXN009077,S05212,B09529,950.03,Collectibles,2024-03-20 01:16:00,35,12,21,175,0.2263,0.6071,3,0,0,287,139.31,1
TXN009453,S05182,B09815,152.45,Clothing,2024-08-24 10:54:00,58,83,68,184,0.6729,0.6036,2,0,0,81,12.46,1
TXN003632,S02759,B07362,97.24,Toys,2024-03-02 17:14:00,90,3390,6,20,0.0249,0.0193,0,1,17,24,40.93,0
TXN008625,S04039,B01978,31.51,Collectibles,2024-01-15 18:28:00,81,3444,3,3,0.0006,0.0205,1,1,13,46,76.41,0
TXN007298,S04582,B07702,45.45,Clothing,2024-07-20 07:02:00,93,1640,3,27,0.0384,0.0428,1,1,12,5,111.82,0
TXN006273,S03700,B03015,58.74,Clothing,2024-08-19 13:35:00,89,1836,1,4,0.0201,0.0603,0,1,22,4,44.77,0
TXN000425,S02415,B05703,77.1,Toys,2024-09-16 08:52:00,89,258,1,23,0.0641,0.0029,0,0,8,37,26.13,0
TXN000393,S02648,B07068,63.91,Collectibles,2024-06-13 21:06:00,83,3272,3,32,0.0168,0.0808,0,1,8,18,26.67,0
TXN003192,S03674,B05498,55.8,Collectibles,2024-12-23 22:23:00,95,2418,9,19,0.0069,0.0257,0,0,13,2,66.66,0
TXN000017,S04171,B07738,73.81,Home,2024-07-13 03:22:00,81,858,2,15,0.0322,0.0324,0,1,9,38,26.31,0
TXN006336,S02959,B02926,39.8,Electronics,2024-12-28 15:35:00,84,2879,5,32,0.1089,0.012,2,1,22,14,64.81,0
TXN004201,S02821,B02185,50.59,Clothing,2024-07-31 12:47:00,80,3346,3,11,0.0708,0.1096,0,1,7,19,35.93,0
TXN002673,S01525,B01392,209.5,Clothing,2024-03-30 06:21:00,93,281,8,12,0.0392,0.0292,0,1,17,44,41.47,0
